path,incongruent,n_shapes,response,answer
./data/serial_search/incongruent-32_34.png,True,32,,
./data/serial_search/congruent-32_35.png,False,32,,
./data/serial_search/incongruent-32_35.png,True,32,,
./data/serial_search/congruent-32_36.png,False,32,,
./data/serial_search/incongruent-32_36.png,True,32,,
./data/serial_search/congruent-32_37.png,False,32,,
./data/serial_search/incongruent-32_37.png,True,32,,
./data/serial_search/congruent-32_38.png,False,32,,
./data/serial_search/incongruent-32_38.png,True,32,,
./data/serial_search/congruent-32_39.png,False,32,,
./data/serial_search/incongruent-32_39.png,True,32,,
./data/serial_search/congruent-32_40.png,False,32,,
./data/serial_search/incongruent-32_40.png,True,32,,
./data/serial_search/congruent-32_41.png,False,32,,
./data/serial_search/incongruent-32_41.png,True,32,,
./data/serial_search/congruent-32_42.png,False,32,,
./data/serial_search/incongruent-32_42.png,True,32,,
./data/serial_search/congruent-32_43.png,False,32,,
./data/serial_search/incongruent-32_43.png,True,32,,
./data/serial_search/congruent-32_44.png,False,32,,
./data/serial_search/incongruent-32_44.png,True,32,,
./data/serial_search/congruent-32_45.png,False,32,,
./data/serial_search/incongruent-32_45.png,True,32,,
./data/serial_search/congruent-32_46.png,False,32,,
./data/serial_search/incongruent-32_46.png,True,32,,
./data/serial_search/congruent-32_47.png,False,32,,
./data/serial_search/incongruent-32_47.png,True,32,,
./data/serial_search/congruent-32_48.png,False,32,,
./data/serial_search/incongruent-32_48.png,True,32,,
./data/serial_search/congruent-32_49.png,False,32,,
./data/serial_search/incongruent-32_49.png,True,32,,
